Result,name,Context
fit_descendant_coords updated center (mean).,16325,"lon=35.0882, lat=51.187054"
✅ UPDATED in military_events table,16330,"lon=38.0726, lat=50.2835"
fit_descendant_coords updated center (mean).,16330,"lon=38.0726, lat=50.2835"
✅ UPDATED in military_events table,16337,"lon=34.795447222, lat=50.905330555"
fit_descendant_coords updated center (mean).,16337,"lon=34.795447222, lat=50.905330555"
✅ UPDATED in military_events table,16341,"lon=72.8, lat=40.53"
fit_descendant_coords updated center (mean).,16341,"lon=72.8, lat=40.53"
✅ UPDATED in military_events table,16376,"lon=43.766666666, lat=33.366666666"
fit_descendant_coords updated center (mean).,16376,"lon=43.766666666, lat=33.366666666"
✅ UPDATED in military_events table,16379,"lon=44.4, lat=35.466666666"
fit_descendant_coords updated center (mean).,16379,"lon=44.4, lat=35.466666666"
✅ UPDATED in military_events table,16393,"lon=43.3, lat=33.416666666"
fit_descendant_coords updated center (mean).,16393,"lon=43.3, lat=33.416666666"
✅ UPDATED in military_events table,16438,"lon=18.0736, lat=30.8068"
fit_descendant_coords updated center (mean).,16438,"lon=18.0736, lat=30.8068"
✅ UPDATED in military_events table,16463,"lon=14.433333333, lat=27.033333333"
fit_descendant_coords updated center (mean).,16463,"lon=14.433333333, lat=27.033333333"
✅ UPDATED in military_events table,16549,"lon=40.066666666, lat=36.85"
fit_descendant_coords updated center (mean).,16549,"lon=40.066666666, lat=36.85"
✅ UPDATED in military_events table,16556,"lon=36.7094, lat=34.7308"
fit_descendant_coords updated center (mean).,16556,"lon=36.7094, lat=34.7308"
✅ UPDATED in military_events table,16595,"lon=36.237222222, lat=33.458888888"
fit_descendant_coords updated center (mean).,16595,"lon=36.237222222, lat=33.458888888"
✅ UPDATED in military_events table,16677,"lon=40.953611111, lat=34.460277777"
fit_descendant_coords updated center (mean).,16677,"lon=40.953611111, lat=34.460277777"
✅ UPDATED in military_events table,16684,"lon=36.5, lat=35.7"
fit_descendant_coords updated center (mean).,16684,"lon=36.5, lat=35.7"
✅ UPDATED in military_events table,16692,"lon=36.21, lat=32.86"
fit_descendant_coords updated center (mean).,16692,"lon=36.21, lat=32.86"
✅ UPDATED in military_events table,16694,"lon=34.965555555, lat=34.832777777"
fit_descendant_coords updated center (mean).,16694,"lon=34.965555555, lat=34.832777777"
✅ UPDATED in military_events table,16704,"lon=36.8, lat=32.8"
fit_descendant_coords updated center (mean).,16704,"lon=36.8, lat=32.8"
✅ UPDATED in military_events table,16744,"lon=50.008851, lat=26.568483"
fit_descendant_coords updated center (mean).,16744,"lon=50.008851, lat=26.568483"
✅ UPDATED in military_events table,16780,"lon=42.951111, lat=14.802222"
fit_descendant_coords updated center (mean).,16780,"lon=42.951111, lat=14.802222"
✅ UPDATED in military_events table,16795,"lon=34.4, lat=31.45"
fit_descendant_coords updated center (mean).,16795,"lon=34.4, lat=31.45"
✅ UPDATED in military_events table,16826,"lon=1.407222222, lat=18.441111111"
fit_descendant_coords updated center (mean).,16826,"lon=1.407222222, lat=18.441111111"
✅ UPDATED in military_events table,16891,"lon=23.5, lat=5.0"
fit_descendant_coords updated center (mean).,16891,"lon=23.5, lat=5.0"
✅ UPDATED in military_events table,16897,"lon=30.523611111, lat=50.45"
fit_descendant_coords updated center (mean).,16897,"lon=30.523611111, lat=50.45"
✅ UPDATED in military_events table,16909,"lon=12.5, lat=42.5"
fit_descendant_coords updated center (mean).,16909,"lon=12.5, lat=42.5"
✅ UPDATED in military_events table,16934,"lon=25.349319444, lat=13.676761111"
fit_descendant_coords updated center (mean).,16934,"lon=25.349319444, lat=13.676761111"
fit_descendant_coords skipped.,16936,No valid descendant coordinates found.
✅ UPDATED in military_events table,16945,"lon=29.716666666, lat=11.016666666"
fit_descendant_coords updated center (mean).,16945,"lon=29.716666666, lat=11.016666666"
✅ UPDATED in military_events table,16961,"lon=25.499167, lat=17.738056"
fit_descendant_coords updated center (mean).,16961,"lon=25.499167, lat=17.738056"
✅ UPDATED in military_events table,17001,"lon=34.4, lat=31.45"
fit_descendant_coords updated center (mean).,17001,"lon=34.4, lat=31.45"
✅ UPDATED in military_events table,17013,"lon=34.3928, lat=31.4475"
fit_descendant_coords updated center (mean).,17013,"lon=34.3928, lat=31.4475"
✅ UPDATED in military_events table,17130,"lon=35.030833333, lat=32.311111111"
fit_descendant_coords updated center (mean).,17130,"lon=35.030833333, lat=32.311111111"
✅ UPDATED in military_events table,17153,"lon=34.325278, lat=31.342778"
fit_descendant_coords updated center (mean).,17153,"lon=34.325278, lat=31.342778"
✅ UPDATED in military_events table,17159,"lon=34.45960556, lat=31.53402778"
fit_descendant_coords updated center (mean).,17159,"lon=34.45960556, lat=31.53402778"
✅ UPDATED in military_events table,17161,"lon=34.5945, lat=31.52777"
fit_descendant_coords updated center (mean).,17161,"lon=34.5945, lat=31.52777"
✅ UPDATED in military_events table,17167,"lon=34.4717, lat=31.3978"
fit_descendant_coords updated center (mean).,17167,"lon=34.4717, lat=31.3978"
✅ UPDATED in military_events table,17172,"lon=34.402097222, lat=31.310197222"
fit_descendant_coords updated center (mean).,17172,"lon=34.402097222, lat=31.310197222"
✅ UPDATED in military_events table,17194,"lon=34.504722222, lat=31.613333333"
fit_descendant_coords updated center (mean).,17194,"lon=34.504722222, lat=31.613333333"
✅ UPDATED in military_events table,17197,"lon=34.4, lat=31.45"
fit_descendant_coords updated center (mean).,17197,"lon=34.4, lat=31.45"
✅ UPDATED in military_events table,17254,"lon=90.395833333, lat=23.738333333"
fit_descendant_coords updated center (mean).,17254,"lon=90.395833333, lat=23.738333333"
✅ UPDATED in military_events table,17307,"lon=130.646388888, lat=32.679444444"
fit_descendant_coords updated center (mean).,17307,"lon=130.646388888, lat=32.679444444"
✅ UPDATED in military_events table,17312,"lon=1.075, lat=49.925"
fit_descendant_coords updated center (mean).,17312,"lon=1.075, lat=49.925"
✅ UPDATED in military_events table,17326,"lon=136.945, lat=35.0644"
fit_descendant_coords updated center (mean).,17326,"lon=136.945, lat=35.0644"
✅ UPDATED in military_events table,17540,"lon=115.724444444, lat=36.043611111"
fit_descendant_coords updated center (mean).,17540,"lon=115.724444444, lat=36.043611111"
✅ UPDATED in military_events table,17629,"lon=137.042056, lat=35.145674"
fit_descendant_coords updated center (mean).,17629,"lon=137.042056, lat=35.145674"
 fit_descendants_data skipped.,17836,No descendants found.
✅ UPDATED in military_events table,19100,"lon=34.87270833, lat=31.92479444"
fit_descendant_coords updated center (mean).,19100,"lon=34.87270833, lat=31.92479444"
✅ UPDATED in military_events table,20027,"lon=135.31665, lat=34.28715"
fit_descendant_coords updated center (mean).,20027,"lon=135.31665, lat=34.28715"
✅ UPDATED in military_events table,20117,"lon=135.812422, lat=34.98461"
fit_descendant_coords updated center (mean).,20117,"lon=135.812422, lat=34.98461"
✅ UPDATED in military_events table,20162,"lon=138.92025, lat=37.101777777"
fit_descendant_coords updated center (mean).,20162,"lon=138.92025, lat=37.101777777"
✅ UPDATED in military_events table,20209,"lon=138.540833333, lat=35.072222222"
fit_descendant_coords updated center (mean).,20209,"lon=138.540833333, lat=35.072222222"
 fit_descendants_data skipped.,24600,No descendants found.
✅ UPDATED in military_events table,24803,"lon=138.1662, lat=36.6709"
fit_descendant_coords updated center (mean).,24803,"lon=138.1662, lat=36.6709"
✅ UPDATED in military_events table,24935,"lon=-98.486111, lat=29.425833"
fit_descendant_coords updated center (mean).,24935,"lon=-98.486111, lat=29.425833"
✅ UPDATED in military_events table,25208,"lon=14.31520771, lat=48.810990441"
fit_descendant_coords updated center (mean).,25208,"lon=14.31520771, lat=48.810990441"
 fit_descendants_data skipped.,25245,No descendants found.
✅ UPDATED in military_events table,25250,"lon=5.90694444, lat=43.1125"
fit_descendant_coords updated center (mean).,25250,"lon=5.90694444, lat=43.1125"
fit_descendant_coords skipped.,25379,No valid descendant coordinates found.
✅ UPDATED in military_events table,25460,"lon=34.468875, lat=31.496933333"
fit_descendant_coords updated center (mean).,25460,"lon=34.468875, lat=31.496933333"
✅ UPDATED in military_events table,26305,"lon=-5.755555555, lat=41.503333333"
fit_descendant_coords updated center (mean).,26305,"lon=-5.755555555, lat=41.503333333"
✅ UPDATED in military_events table,26704,"lon=135.50988, lat=34.6835"
fit_descendant_coords updated center (mean).,26704,"lon=135.50988, lat=34.6835"
✅ UPDATED in military_events table,26921,"lon=-70.2, lat=18.8"
fit_descendant_coords updated center (mean).,26921,"lon=-70.2, lat=18.8"
 fit_descendants_data skipped.,27041,No descendants found.
✅ UPDATED in military_events table,27098,"lon=147.4, lat=65.5"
fit_descendant_coords updated center (mean).,27098,"lon=147.4, lat=65.5"
✅ UPDATED in military_events table,27204,"lon=41.043731, lat=43.057965"
fit_descendant_coords updated center (mean).,27204,"lon=41.043731, lat=43.057965"
✅ UPDATED in military_events table,27310,"lon=2.17577, lat=41.3827"
fit_descendant_coords updated center (mean).,27310,"lon=2.17577, lat=41.3827"
✅ UPDATED in military_events table,27330,"lon=19.2175, lat=44.7575"
fit_descendant_coords updated center (mean).,27330,"lon=19.2175, lat=44.7575"
✅ UPDATED in military_events table,27503,"lon=32.986860348, lat=50.018564129"
fit_descendant_coords updated center (mean).,27503,"lon=32.986860348, lat=50.018564129"
✅ UPDATED in military_events table,27883,"lon=0.0, lat=-11.0"
fit_descendant_coords updated center (mean).,27883,"lon=0.0, lat=-11.0"
✅ UPDATED in military_events table,27887,"lon=24.783333333, lat=50.5"
fit_descendant_coords updated center (mean).,27887,"lon=24.783333333, lat=50.5"
✅ UPDATED in military_events table,28587,"lon=-70.431111111, lat=-14.069166666"
fit_descendant_coords updated center (mean).,28587,"lon=-70.431111111, lat=-14.069166666"
✅ UPDATED in military_events table,28816,"lon=-1.566666666, lat=54.783333333"
fit_descendant_coords updated center (mean).,28816,"lon=-1.566666666, lat=54.783333333"
✅ UPDATED in military_events table,28832,"lon=-100.0, lat=31.0"
fit_descendant_coords updated center (mean).,28832,"lon=-100.0, lat=31.0"
✅ UPDATED in military_events table,28850,"lon=44.064444444, lat=37.466111111"
fit_descendant_coords updated center (mean).,28850,"lon=44.064444444, lat=37.466111111"
✅ UPDATED in military_events table,28870,"lon=40.24, lat=37.91"
fit_descendant_coords updated center (mean).,28870,"lon=40.24, lat=37.91"
✅ UPDATED in military_events table,28884,"lon=44.0, lat=36.0"
fit_descendant_coords updated center (mean).,28884,"lon=44.0, lat=36.0"
✅ UPDATED in military_events table,28886,"lon=29.0, lat=41.0"
fit_descendant_coords updated center (mean).,28886,"lon=29.0, lat=41.0"
✅ UPDATED in military_events table,28951,"lon=20.5945, lat=52.1446"
fit_descendant_coords updated center (mean).,28951,"lon=20.5945, lat=52.1446"
✅ UPDATED in military_events table,28958,"lon=25.099, lat=49.902"
fit_descendant_coords updated center (mean).,28958,"lon=25.099, lat=49.902"
✅ UPDATED in military_events table,28978,"lon=28.6167, lat=55.1833"
fit_descendant_coords updated center (mean).,28978,"lon=28.6167, lat=55.1833"
✅ UPDATED in military_events table,29024,"lon=114.366944, lat=-8.218611"
fit_descendant_coords updated center (mean).,29024,"lon=114.366944, lat=-8.218611"
✅ UPDATED in military_events table,29030,"lon=90.4097, lat=23.71"
fit_descendant_coords updated center (mean).,29030,"lon=90.4097, lat=23.71"
✅ UPDATED in military_events table,29047,"lon=70.1001, lat=33.8968"
fit_descendant_coords updated center (mean).,29047,"lon=70.1001, lat=33.8968"
✅ UPDATED in military_events table,29064,"lon=30.7114, lat=-2.2794"
fit_descendant_coords updated center (mean).,29064,"lon=30.7114, lat=-2.2794"
✅ UPDATED in military_events table,29101,"lon=95.3175, lat=5.55"
fit_descendant_coords updated center (mean).,29101,"lon=95.3175, lat=5.55"
✅ UPDATED in military_events table,29185,"lon=15.506628032, lat=50.608944916"
fit_descendant_coords updated center (mean).,29185,"lon=15.506628032, lat=50.608944916"
✅ UPDATED in military_events table,29261,"lon=43.94972222, lat=42.28"
fit_descendant_coords updated center (mean).,29261,"lon=43.94972222, lat=42.28"
✅ UPDATED in military_events table,29262,"lon=-71.3333, lat=12.1667"
fit_descendant_coords updated center (mean).,29262,"lon=-71.3333, lat=12.1667"
✅ UPDATED in military_events table,29268,"lon=42.005, lat=41.923055555"
fit_descendant_coords updated center (mean).,29268,"lon=42.005, lat=41.923055555"
✅ UPDATED in military_events table,29269,"lon=-1.00198445, lat=37.61791417"
fit_descendant_coords updated center (mean).,29269,"lon=-1.00198445, lat=37.61791417"
fit_descendant_coords skipped.,29305,No valid descendant coordinates found.
✅ UPDATED in military_events table,29321,"lon=41.275555555, lat=39.909722222"
fit_descendant_coords updated center (mean).,29321,"lon=41.275555555, lat=39.909722222"
✅ UPDATED in military_events table,29326,"lon=70.8675, lat=34.6382"
fit_descendant_coords updated center (mean).,29326,"lon=70.8675, lat=34.6382"
✅ UPDATED in military_events table,29353,"lon=30.41666667, lat=-29.58333333"
fit_descendant_coords updated center (mean).,29353,"lon=30.41666667, lat=-29.58333333"
✅ UPDATED in military_events table,29356,"lon=56.0975, lat=53.741666666"
fit_descendant_coords updated center (mean).,29356,"lon=56.0975, lat=53.741666666"
✅ UPDATED in military_events table,29383,"lon=116.70056, lat=39.51962"
fit_descendant_coords updated center (mean).,29383,"lon=116.70056, lat=39.51962"
✅ UPDATED in military_events table,29432,"lon=-74.2475, lat=-12.93972222"
fit_descendant_coords updated center (mean).,29432,"lon=-74.2475, lat=-12.93972222"
✅ UPDATED in military_events table,29441,"lon=107.5, lat=-6.75"
fit_descendant_coords updated center (mean).,29441,"lon=107.5, lat=-6.75"
✅ UPDATED in military_events table,29444,"lon=30.523611, lat=50.45"
fit_descendant_coords updated center (mean).,29444,"lon=30.523611, lat=50.45"
✅ UPDATED in military_events table,29448,"lon=126.977222, lat=37.578611"
fit_descendant_coords updated center (mean).,29448,"lon=126.977222, lat=37.578611"
✅ UPDATED in military_events table,29449,"lon=87.6125, lat=43.8225"
fit_descendant_coords updated center (mean).,29449,"lon=87.6125, lat=43.8225"
✅ UPDATED in military_events table,29455,"lon=40.27, lat=35.15"
fit_descendant_coords updated center (mean).,29455,"lon=40.27, lat=35.15"
✅ UPDATED in military_events table,29468,"lon=-109.947777777, lat=31.326944444"
fit_descendant_coords updated center (mean).,29468,"lon=-109.947777777, lat=31.326944444"
✅ UPDATED in military_events table,29492,"lon=31.055475, lat=30.908661111"
